review_priority,rule_uid,rule_id,title,dimension,risk_level,trigger_layer,semantic_enabled,semantic_role,current_route,old_routing_route,recommended_route,route_changed,trigger_clarity,legal_interpretation_level,fact_verification_level,risk_severity,operator_fixability,calibration_status,conflict_flags,recommendation_reasons,source_file
medium,RUID-1d7146d4ee592832,HF-006,保健食品广告应当显著标明'本品不能代替药物',警示语缺失,高,content,False,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,medium,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-97c034528fab40c3,HF-ABS-001,禁止使用广告极限词（绝对化用语）,绝对化用语,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,medium,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260706_抖音【滋补保健行业宣传规范】实施细则_规则拆解_v1.json
medium,RUID-5918828973a76530,HF-AD-001,广告不得贬低其他生产经营者的商品或者服务,虚假宣传,高,content,True,fallback,operator_supply_docs,operator_direct,operator_supply_docs,False,contextual,medium,light,medium,guided_fixable,provisional,legal_attention/routing不一致,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-a7b064ede9ca328f,HF-AD-001,禁止在大众传播媒介或公共场所发布声称全部或部分替代母乳的婴儿乳制品、饮料和其他食品广告,虚假宣传,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-3d2ebabef73caefd,HF-AD-001,禁止在大众传播媒介或公共场所发布烟草广告,其他,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-791e3022c0811b5f,HF-AD-001,招商广告不得对未来效果、收益等作出保证性承诺,虚假宣传,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-aaf05fea32f34de7,HF-AD-001,禁止利用未依法取得资质认定的食品检验信息进行等级评定欺骗误导消费者,虚假宣传,高,content,True,fallback,operator_supply_docs,operator_direct,operator_supply_docs,False,contextual,medium,light,medium,guided_fixable,provisional,legal_attention/routing不一致,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_中华人民共和国食品安全法实施条例（2019修订）_2019.12.01生效_20260617下载_规则拆解_v1.json
medium,RUID-b8320dfc6aac23ac,HF-AD-001,保健食品备案产品配方、原辅料名称及用量、功效、生产工艺合规要求,功效宣称,高,content,True,fallback,legal_review_required,legal_review_required,legal_review_required,False,contextual,medium,heavy,high,not_self_fixable,provisional,content规则依赖重事实核验,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_保健食品注册与备案管理办法（2020修订）_2020.10.23生效_20260617下载_规则拆解_v1.json
medium,RUID-581e6b801073e750,HF-AD-001,保健食品广告不得利用广告代言人作推荐、证明,广告代言不合规,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,medium,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_小红书聚光帮助中心-文档_规则拆解_v1.json
medium,RUID-1c76c8f71fb25e6a,HF-AD-001,特殊医学用途配方食品广告内容不得超出注册证书和标签说明书范围,功效宣称,高,content,True,fallback,legal_review_required,legal_review_required,legal_review_required,False,contextual,medium,heavy,high,not_self_fixable,provisional,content规则依赖重事实核验,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_药品、医疗器械、保健食品、特殊医学用途配方食品广告审查管理暂行办法_2020.03.01生效_20260617下载_规则拆解_v1.json
medium,RUID-7c387aff2a9fdd7c,HF-AD-001,处方药和特定全营养配方食品广告发布媒介限制,平台准入/资质不符,高,content,False,fallback,operator_supply_docs,operator_direct,operator_supply_docs,False,clear,low,light,high,guided_fixable,provisional,legal_attention/routing不一致,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_药品、医疗器械、保健食品、特殊医学用途配方食品广告审查管理暂行办法_2020.03.01生效_20260617下载_规则拆解_v1.json
medium,RUID-e355d7fdc592b513,HF-AD-001,特殊食品标签说明书内容与注册备案一致,标签标识不规范,高,content,True,fallback,legal_review_required,legal_review_required,legal_review_required,False,contextual,medium,heavy,high,not_self_fixable,provisional,content规则依赖重事实核验,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_（2027年生效！）食品标识监督管理办法_2027.03.16生效_20260617下载_规则拆解_v1.json
medium,RUID-8a7b2709bed97422,HF-AD-001,滋补保健行业禁止效果保证宣传,虚假宣传,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,medium,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260706_抖音【滋补保健行业宣传规范】实施细则_规则拆解_v1.json
medium,RUID-d58a892d4bc0c4ac,HF-AD-001,保健食品广告不得利用广告代言人作推荐、证明,广告代言不合规,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-c702df28b78f5df9,HF-AD-002,招商广告不得利用学术机构、行业协会、专业人士、受益者名义作推荐证明,虚假宣传,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,medium,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-02d35f02a645f8b9,HF-AD-002,特殊医学用途配方食品广告必须显著标明警示语,警示语缺失,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_药品、医疗器械、保健食品、特殊医学用途配方食品广告审查管理暂行办法_2020.03.01生效_20260617下载_规则拆解_v1.json
medium,RUID-19fba5ab685cf09e,HF-AD-002,禁止利用处方药或特定全营养配方食品名称进行广告冠名,虚假宣传,高,content,False,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_药品、医疗器械、保健食品、特殊医学用途配方食品广告审查管理暂行办法_2020.03.01生效_20260617下载_规则拆解_v1.json
medium,RUID-05956a8272ad9bf3,HF-AD-003,禁止利用其他商品或服务广告宣传烟草制品名称或商标,其他,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-9960beea034cd4a8,HF-AD-004,禁止烟草制品生产者或销售者在启事中宣传烟草制品名称或商标,其他,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-f66f5d49ab8e79e0,HF-AD-004,特殊医学用途婴儿配方食品广告发布媒介限制,平台准入/资质不符,高,content,False,fallback,operator_supply_docs,operator_direct,operator_supply_docs,False,clear,low,light,high,guided_fixable,provisional,legal_attention/routing不一致,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_药品、医疗器械、保健食品、特殊医学用途配方食品广告审查管理暂行办法_2020.03.01生效_20260617下载_规则拆解_v1.json
medium,RUID-fcb0f664c1fd7f0b,HF-ADID-002,变相发布保健食品广告,广告可识别性不足,中,content,True,fallback,operator_supply_docs,operator_direct,operator_supply_docs,False,contextual,medium,light,medium,guided_fixable,provisional,legal_attention/routing不一致,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-99c453d4e7a8b3ac,HF-ADLOC-001,禁止在中小学校、幼儿园内开展广告活动,未成年人保护,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,light,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-701c33a0186144aa,HF-ADM-001,特殊医学用途配方食品广告分类管理规则,其他,中,content,True,fallback,operator_supply_docs,operator_supply_docs,operator_supply_docs,False,contextual,medium,heavy,medium,not_self_fixable,provisional,content规则依赖重事实核验,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_中华人民共和国食品安全法实施条例（2019修订）_2019.12.01生效_20260617下载_规则拆解_v1.json
medium,RUID-94af376237103381,HF-ADV-001,广告代言人不得为其未使用过的商品或未接受过的服务作推荐证明,广告代言不合规,高,content,True,fallback,legal_review_required,operator_supply_docs,legal_review_required,False,contextual,medium,heavy,high,not_self_fixable,provisional,legal_attention/routing不一致；content规则依赖重事实核验,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
